customer_id,product_id,product_title,review_headline,review_body,star_rating,helpful_votes,total_votes,verified_purchase,review_date
CUST00015,PROD10,Laptop Stand,"Not as described, disappointed.","Waste of money, poor quality. Good value for money.",5,5,75,N,2022-11-06
CUST00159,PROD5,Monitor Arm,Perfect! Will buy again.,"Works well, very satisfied. Waste of money, poor quality.",3,34,2,N,2022-04-24
CUST00033,PROD1,Wireless Earbuds,Broke after one week.,"Broke after one week. Not as described, disappointed.",5,36,6,Y,2023-02-28
CUST00013,PROD2,Screen Protector,Exactly what I needed!,"Decent, but could be better. Works well, very satisfied.",4,46,81,N,2022-11-14
CUST00038,PROD10,Monitor Arm,Exactly what I needed!,Good value for money. Broke after one week.,5,40,13,N,2022-02-11
CUST00055,PROD1,Phone Case,Good value for money.,"Waste of money, poor quality. Broke after one week.",4,0,78,Y,2023-01-20
CUST00198,PROD1,USB Cable,Amazing product! Highly recommend!,"Decent, but could be better. Exactly what I needed!",3,6,75,Y,2023-07-06
CUST00036,PROD6,Monitor Arm,Perfect! Will buy again.,Broke after one week. Amazing product! Highly recommend!,4,47,65,Y,2022-01-01
CUST00141,PROD8,Monitor Arm,"Decent, but could be better.","Good value for money. Great quality, fast shipping.",3,44,10,Y,2022-06-25
CUST00102,PROD3,Phone Case,Broke after one week.,"Great quality, fast shipping. Works well, very satisfied.",2,12,74,Y,2023-08-03
CUST00157,PROD1,Phone Case,"Waste of money, poor quality.","Great quality, fast shipping. Good value for money.",4,26,68,Y,2023-12-23
CUST00145,PROD6,USB Cable,Good value for money.,Good value for money. Broke after one week.,3,19,44,N,2023-08-13
CUST00006,PROD10,Phone Case,"Works well, very satisfied.","Good value for money. Waste of money, poor quality.",5,47,100,N,2022-02-27
CUST00111,PROD1,Screen Protector,"Great quality, fast shipping.","Amazing product! Highly recommend! Great quality, fast shipping.",3,5,47,Y,2023-05-18
CUST00053,PROD5,USB Cable,Broke after one week.,"Exactly what I needed! Great quality, fast shipping.",4,20,13,Y,2023-05-30
CUST00118,PROD3,USB Cable,Good value for money.,"Decent, but could be better. Decent, but could be better.",2,47,47,Y,2022-08-09
CUST00130,PROD4,USB Cable,"Works well, very satisfied.","Great quality, fast shipping. Good value for money.",3,37,12,Y,2023-11-25
CUST00136,PROD9,Mouse,"Not as described, disappointed.","Great quality, fast shipping. Broke after one week.",3,5,12,Y,2023-10-17
CUST00074,PROD4,Laptop Stand,"Works well, very satisfied.","Amazing product! Highly recommend! Great quality, fast shipping.",5,19,27,Y,2023-11-20
CUST00030,PROD8,USB Cable,"Decent, but could be better.","Amazing product! Highly recommend! Great quality, fast shipping.",4,10,94,N,2022-04-09
CUST00101,PROD8,Phone Case,Perfect! Will buy again.,Good value for money. Exactly what I needed!,4,8,33,Y,2022-04-26
CUST00110,PROD7,Screen Protector,Good value for money.,"Exactly what I needed! Works well, very satisfied.",2,38,92,Y,2023-08-31
CUST00053,PROD7,Power Bank,Good value for money.,Broke after one week. Broke after one week.,3,33,59,N,2023-08-19
CUST00144,PROD10,Laptop Stand,Amazing product! Highly recommend!,"Exactly what I needed! Works well, very satisfied.",5,29,39,Y,2023-07-05
CUST00119,PROD9,Keyboard,"Great quality, fast shipping.","Great quality, fast shipping. Amazing product! Highly recommend!",4,44,48,N,2022-11-28
CUST00143,PROD9,Keyboard,Broke after one week.,"Great quality, fast shipping. Perfect! Will buy again.",4,7,73,Y,2022-01-11
CUST00160,PROD2,Phone Case,Amazing product! Highly recommend!,"Waste of money, poor quality. Amazing product! Highly recommend!",5,44,21,N,2023-05-03
CUST00033,PROD1,Screen Protector,"Great quality, fast shipping.","Works well, very satisfied. Good value for money.",3,47,57,Y,2023-06-06
CUST00150,PROD10,Laptop Stand,Amazing product! Highly recommend!,"Amazing product! Highly recommend! Waste of money, poor quality.",4,25,2,N,2022-03-02
CUST00085,PROD1,Keyboard,"Waste of money, poor quality.","Works well, very satisfied. Great quality, fast shipping.",5,24,28,Y,2023-01-19
CUST00136,PROD4,Phone Case,Perfect! Will buy again.,"Not as described, disappointed. Good value for money.",4,49,97,N,2022-08-20
CUST00034,PROD1,Wireless Earbuds,Exactly what I needed!,"Perfect! Will buy again. Great quality, fast shipping.",4,14,34,Y,2023-06-18
CUST00040,PROD4,Keyboard,"Works well, very satisfied.","Perfect! Will buy again. Not as described, disappointed.",4,10,21,Y,2022-12-09
CUST00175,PROD2,Wireless Earbuds,Broke after one week.,"Good value for money. Works well, very satisfied.",5,13,40,Y,2022-06-28
CUST00052,PROD3,USB Cable,"Waste of money, poor quality.","Works well, very satisfied. Perfect! Will buy again.",4,43,79,N,2023-03-30
CUST00197,PROD7,Laptop Stand,"Works well, very satisfied.","Decent, but could be better. Works well, very satisfied.",2,3,18,N,2023-09-22
CUST00144,PROD7,USB Cable,Perfect! Will buy again.,"Decent, but could be better. Exactly what I needed!",4,34,51,Y,2023-06-12
CUST00042,PROD4,Laptop Stand,"Decent, but could be better.",Perfect! Will buy again. Perfect! Will buy again.,4,11,52,Y,2022-03-21
CUST00157,PROD3,Laptop Stand,Perfect! Will buy again.,"Works well, very satisfied. Not as described, disappointed.",4,18,75,N,2023-07-13
CUST00032,PROD4,Wireless Earbuds,"Decent, but could be better.","Decent, but could be better. Great quality, fast shipping.",3,39,15,Y,2022-03-05
CUST00039,PROD6,USB Cable,"Works well, very satisfied.","Amazing product! Highly recommend! Waste of money, poor quality.",3,42,1,Y,2022-05-14
CUST00092,PROD5,Monitor Arm,Amazing product! Highly recommend!,"Waste of money, poor quality. Amazing product! Highly recommend!",4,11,72,Y,2023-04-05
CUST00182,PROD2,Phone Case,Broke after one week.,"Waste of money, poor quality. Not as described, disappointed.",3,17,33,N,2023-08-18
CUST00171,PROD6,Power Bank,"Great quality, fast shipping.","Not as described, disappointed. Decent, but could be better.",4,25,2,N,2022-05-07
CUST00176,PROD5,Mouse,Exactly what I needed!,Good value for money. Perfect! Will buy again.,2,33,71,N,2023-07-22
CUST00118,PROD6,Mouse,"Waste of money, poor quality.","Great quality, fast shipping. Waste of money, poor quality.",5,11,8,N,2022-06-25
CUST00096,PROD5,Webcam,Perfect! Will buy again.,"Broke after one week. Decent, but could be better.",4,46,75,Y,2022-01-28
CUST00135,PROD10,Webcam,Broke after one week.,"Broke after one week. Works well, very satisfied.",3,20,72,Y,2022-06-28
CUST00136,PROD10,Monitor Arm,Good value for money.,Perfect! Will buy again. Broke after one week.,4,26,42,Y,2023-05-17
CUST00173,PROD5,Phone Case,"Not as described, disappointed.","Waste of money, poor quality. Not as described, disappointed.",5,26,36,N,2023-04-26
CUST00141,PROD4,Screen Protector,Good value for money.,"Perfect! Will buy again. Not as described, disappointed.",4,40,73,N,2022-02-14
CUST00049,PROD3,Power Bank,"Works well, very satisfied.","Not as described, disappointed. Good value for money.",4,14,93,Y,2022-05-24
CUST00135,PROD6,Phone Case,Perfect! Will buy again.,"Not as described, disappointed. Exactly what I needed!",4,14,68,N,2023-08-10
CUST00042,PROD6,Power Bank,Amazing product! Highly recommend!,"Exactly what I needed! Works well, very satisfied.",4,31,85,N,2022-05-02
CUST00025,PROD2,Monitor Arm,Amazing product! Highly recommend!,"Good value for money. Great quality, fast shipping.",4,21,95,N,2023-09-02
CUST00043,PROD8,Power Bank,Perfect! Will buy again.,"Waste of money, poor quality. Good value for money.",4,23,40,Y,2023-03-08
CUST00149,PROD2,Laptop Stand,Perfect! Will buy again.,"Works well, very satisfied. Perfect! Will buy again.",2,8,17,N,2022-12-27
CUST00148,PROD4,Keyboard,Good value for money.,"Waste of money, poor quality. Amazing product! Highly recommend!",4,27,100,N,2023-09-10
CUST00110,PROD7,Screen Protector,"Decent, but could be better.",Good value for money. Broke after one week.,3,17,97,Y,2022-01-05
CUST00171,PROD6,Mouse,Perfect! Will buy again.,"Broke after one week. Works well, very satisfied.",4,11,91,Y,2023-01-20
CUST00072,PROD10,Keyboard,Amazing product! Highly recommend!,Exactly what I needed! Amazing product! Highly recommend!,5,2,98,N,2023-07-29
CUST00092,PROD5,Mouse,"Waste of money, poor quality.","Waste of money, poor quality. Exactly what I needed!",4,1,69,Y,2023-08-08
CUST00009,PROD3,Mouse,Broke after one week.,Perfect! Will buy again. Perfect! Will buy again.,3,35,60,Y,2022-08-09
CUST00132,PROD6,Phone Case,Amazing product! Highly recommend!,"Perfect! Will buy again. Waste of money, poor quality.",4,39,83,N,2023-03-03
CUST00116,PROD1,Power Bank,Perfect! Will buy again.,"Decent, but could be better. Decent, but could be better.",5,9,43,Y,2023-03-27
CUST00191,PROD4,Laptop Stand,"Not as described, disappointed.",Perfect! Will buy again. Exactly what I needed!,5,41,9,N,2022-03-19
CUST00122,PROD4,Power Bank,"Not as described, disappointed.","Broke after one week. Works well, very satisfied.",4,17,47,N,2022-06-21
CUST00178,PROD4,USB Cable,"Not as described, disappointed.",Perfect! Will buy again. Perfect! Will buy again.,3,14,41,N,2023-08-10
CUST00191,PROD5,Webcam,"Not as described, disappointed.",Broke after one week. Exactly what I needed!,4,8,9,Y,2022-01-05
CUST00118,PROD7,Keyboard,Broke after one week.,Good value for money. Amazing product! Highly recommend!,5,42,26,N,2023-12-30
CUST00064,PROD6,USB Cable,Exactly what I needed!,Broke after one week. Good value for money.,3,44,66,Y,2023-06-16
CUST00151,PROD5,USB Cable,"Waste of money, poor quality.","Decent, but could be better. Exactly what I needed!",3,19,63,Y,2023-04-08
CUST00062,PROD10,Wireless Earbuds,"Not as described, disappointed.",Perfect! Will buy again. Perfect! Will buy again.,4,29,40,N,2022-02-18
CUST00101,PROD8,Laptop Stand,"Great quality, fast shipping.","Good value for money. Not as described, disappointed.",5,19,1,Y,2022-08-24
CUST00102,PROD4,Laptop Stand,"Not as described, disappointed.","Exactly what I needed! Decent, but could be better.",3,39,75,N,2023-10-31
CUST00148,PROD10,Wireless Earbuds,"Decent, but could be better.","Good value for money. Great quality, fast shipping.",4,20,80,Y,2023-08-28
CUST00182,PROD9,Keyboard,"Waste of money, poor quality.","Decent, but could be better. Perfect! Will buy again.",5,8,63,Y,2023-04-29
CUST00117,PROD10,Monitor Arm,"Not as described, disappointed.","Broke after one week. Great quality, fast shipping.",5,49,51,N,2023-08-23
CUST00094,PROD4,Keyboard,Amazing product! Highly recommend!,"Great quality, fast shipping. Good value for money.",3,38,65,Y,2023-01-12
CUST00047,PROD5,Laptop Stand,Perfect! Will buy again.,"Works well, very satisfied. Amazing product! Highly recommend!",3,35,18,Y,2023-04-29
CUST00045,PROD7,Power Bank,"Decent, but could be better.","Works well, very satisfied. Decent, but could be better.",5,12,42,N,2022-05-04
CUST00019,PROD1,Monitor Arm,Good value for money.,"Works well, very satisfied. Works well, very satisfied.",5,39,75,N,2022-11-26
CUST00124,PROD5,Phone Case,Exactly what I needed!,"Amazing product! Highly recommend! Not as described, disappointed.",2,25,28,Y,2022-08-03
CUST00140,PROD10,Wireless Earbuds,"Waste of money, poor quality.",Broke after one week. Amazing product! Highly recommend!,3,30,35,Y,2023-10-25
CUST00136,PROD6,Screen Protector,Perfect! Will buy again.,Exactly what I needed! Amazing product! Highly recommend!,5,46,47,N,2022-02-08
CUST00148,PROD10,Keyboard,"Works well, very satisfied.","Decent, but could be better. Broke after one week.",3,36,36,N,2023-05-30
CUST00117,PROD6,Monitor Arm,Amazing product! Highly recommend!,Amazing product! Highly recommend! Exactly what I needed!,2,10,25,N,2023-08-22
CUST00042,PROD10,Power Bank,Amazing product! Highly recommend!,Amazing product! Highly recommend! Broke after one week.,3,4,64,Y,2022-01-07
CUST00086,PROD7,Webcam,"Not as described, disappointed.","Waste of money, poor quality. Not as described, disappointed.",4,9,18,Y,2023-07-27
CUST00071,PROD9,Phone Case,"Works well, very satisfied.","Broke after one week. Great quality, fast shipping.",4,12,71,N,2022-01-01
CUST00080,PROD10,Laptop Stand,"Not as described, disappointed.",Broke after one week. Perfect! Will buy again.,5,7,62,N,2022-06-04
CUST00006,PROD8,USB Cable,Amazing product! Highly recommend!,"Great quality, fast shipping. Works well, very satisfied.",5,6,21,N,2023-01-31
CUST00034,PROD5,Power Bank,Good value for money.,"Great quality, fast shipping. Exactly what I needed!",4,26,20,N,2022-04-26
CUST00085,PROD5,Monitor Arm,Perfect! Will buy again.,"Great quality, fast shipping. Broke after one week.",5,11,11,N,2023-06-17
CUST00062,PROD5,Webcam,"Decent, but could be better.",Good value for money. Perfect! Will buy again.,3,50,33,N,2023-07-10
CUST00167,PROD10,Power Bank,"Great quality, fast shipping.",Good value for money. Good value for money.,5,21,91,Y,2022-01-17
CUST00159,PROD6,Laptop Stand,"Works well, very satisfied.",Good value for money. Perfect! Will buy again.,3,34,26,N,2022-09-01
CUST00035,PROD5,USB Cable,"Not as described, disappointed.","Works well, very satisfied. Not as described, disappointed.",4,10,35,N,2022-06-26
CUST00174,PROD3,Monitor Arm,Broke after one week.,Amazing product! Highly recommend! Amazing product! Highly recommend!,5,48,38,Y,2023-07-15
CUST00126,PROD1,Webcam,"Waste of money, poor quality.","Amazing product! Highly recommend! Waste of money, poor quality.",5,49,60,Y,2022-01-20
CUST00128,PROD1,Screen Protector,"Decent, but could be better.","Broke after one week. Works well, very satisfied.",4,49,39,Y,2022-06-07
CUST00137,PROD2,Mouse,Good value for money.,"Not as described, disappointed. Waste of money, poor quality.",4,16,66,Y,2022-10-23
CUST00036,PROD7,Monitor Arm,Good value for money.,"Great quality, fast shipping. Exactly what I needed!",4,49,22,N,2022-05-23
CUST00033,PROD7,Power Bank,"Works well, very satisfied.","Decent, but could be better. Works well, very satisfied.",4,9,33,Y,2022-05-24
CUST00007,PROD5,USB Cable,Good value for money.,"Waste of money, poor quality. Good value for money.",4,32,33,Y,2022-12-15
CUST00190,PROD8,Wireless Earbuds,Broke after one week.,"Works well, very satisfied. Broke after one week.",4,43,89,N,2023-06-16
CUST00020,PROD10,Power Bank,Exactly what I needed!,Exactly what I needed! Exactly what I needed!,3,12,72,N,2022-04-03
CUST00003,PROD7,Keyboard,"Not as described, disappointed.","Great quality, fast shipping. Broke after one week.",2,1,81,N,2023-12-28
CUST00159,PROD10,Keyboard,"Great quality, fast shipping.",Exactly what I needed! Amazing product! Highly recommend!,5,42,31,Y,2022-12-22
CUST00020,PROD6,Wireless Earbuds,"Great quality, fast shipping.","Waste of money, poor quality. Good value for money.",4,29,59,N,2023-09-25
CUST00007,PROD6,Webcam,Good value for money.,Amazing product! Highly recommend! Amazing product! Highly recommend!,3,23,26,Y,2022-12-06
CUST00060,PROD4,Screen Protector,"Waste of money, poor quality.",Broke after one week. Perfect! Will buy again.,5,5,83,N,2022-05-21
CUST00091,PROD7,Phone Case,Exactly what I needed!,"Decent, but could be better. Exactly what I needed!",3,25,36,Y,2022-01-09
CUST00180,PROD1,Keyboard,"Works well, very satisfied.","Amazing product! Highly recommend! Waste of money, poor quality.",4,17,40,Y,2023-01-10
CUST00095,PROD4,Webcam,"Waste of money, poor quality.","Decent, but could be better. Great quality, fast shipping.",4,11,35,Y,2022-03-26
CUST00055,PROD4,Phone Case,"Not as described, disappointed.","Good value for money. Works well, very satisfied.",5,34,34,Y,2023-06-13
CUST00013,PROD10,Wireless Earbuds,"Great quality, fast shipping.",Amazing product! Highly recommend! Good value for money.,4,27,45,Y,2022-10-29
CUST00117,PROD10,Screen Protector,Perfect! Will buy again.,"Waste of money, poor quality. Waste of money, poor quality.",5,3,10,N,2022-03-22
CUST00103,PROD5,Mouse,Exactly what I needed!,"Perfect! Will buy again. Waste of money, poor quality.",2,48,71,Y,2023-05-01
CUST00081,PROD7,Wireless Earbuds,Broke after one week.,"Exactly what I needed! Decent, but could be better.",3,43,9,N,2023-11-16
CUST00013,PROD6,Laptop Stand,Broke after one week.,"Waste of money, poor quality. Amazing product! Highly recommend!",3,23,66,Y,2023-05-31
CUST00200,PROD7,Webcam,Amazing product! Highly recommend!,"Not as described, disappointed. Waste of money, poor quality.",5,48,29,Y,2022-05-18
CUST00051,PROD10,Keyboard,"Decent, but could be better.","Great quality, fast shipping. Decent, but could be better.",5,35,70,Y,2022-03-09
CUST00051,PROD8,Laptop Stand,"Decent, but could be better.","Not as described, disappointed. Amazing product! Highly recommend!",4,35,50,N,2023-11-07
